data,dia_da_semana,mês,dia_do_mes,feriado,promoção_ativa,final_de_semana,data_comemorativa,condição_climática,intensidade_chuva,pedidos_presenciais,pedidos_delivery,faturamento_total,qtd_lanches,qtd_combos,qtd_batatas,qtd_bebidas,qtd_sobremesas
2023-04-22,6,4,22,0,1,1,0,2,0,94,79,8946.25,138,76,64,125,21
2023-04-23,7,4,23,0,0,1,0,1,2,39,45,4342.74,73,34,26,59,15
2023-04-24,1,4,24,0,1,0,0,3,0,30,30,3244.2,45,30,25,36,18
2023-04-25,2,4,25,0,1,0,0,3,0,44,29,3966.57,66,28,34,52,18
2023-04-26,3,4,26,0,0,0,0,3,0,41,29,3662.41,61,33,29,52,15
2023-04-27,4,4,27,0,0,0,0,2,0,36,30,3396.8,54,27,28,47,17
2023-04-28,5,4,28,0,0,0,0,0,2,19,62,4535.95,64,43,30,60,11
2023-04-29,6,4,29,0,1,1,0,3,0,104,77,10686.58,161,103,76,122,33
2023-04-30,7,4,30,0,1,1,0,3,0,97,69,9235.93,148,83,74,119,36
2023-05-01,1,5,1,1,0,0,0,3,0,50,30,4741.76,70,41,32,68,16
2023-05-02,2,5,2,0,0,0,0,2,1,39,36,4583.13,65,45,34,54,4
2023-05-03,3,5,3,0,0,0,0,2,0,44,38,4690.81,70,46,36,60,14
2023-05-04,4,5,4,0,0,0,0,2,0,54,42,5557.9,86,54,35,62,12
2023-05-05,5,5,5,0,0,0,0,0,2,32,78,7115.12,93,66,59,83,32
2023-05-06,6,5,6,0,1,1,0,3,0,126,90,11901.24,187,99,81,157,39
2023-05-07,7,5,7,0,0,1,0,3,0,78,53,8293.38,117,80,53,96,23
2023-05-08,1,5,8,0,0,0,0,3,0,35,25,3423.89,48,28,27,44,13
2023-05-09,2,5,9,0,0,0,0,3,0,38,28,4000.97,56,38,29,47,13
2023-05-10,3,5,10,0,0,0,0,3,0,44,31,4453.45,67,39,33,53,13
2023-05-11,4,5,11,0,0,0,0,3,0,46,27,4539.62,62,42,32,53,15
2023-05-12,5,5,12,0,0,0,1,2,0,49,49,5966.33,88,51,50,79,23
2023-05-13,6,5,13,0,0,1,0,3,0,64,52,7164.07,104,62,42,90,34
2023-05-14,7,5,14,0,0,1,0,3,0,66,43,6620.39,98,59,44,74,23
2023-05-15,1,5,15,0,0,0,0,2,0,29,27,3262.21,47,31,23,42,11
2023-05-16,2,5,16,0,0,0,0,3,0,34,21,3280.97,49,26,21,37,11
2023-05-17,3,5,17,0,0,0,0,3,0,40,26,3478.57,56,28,23,43,15
2023-05-18,4,5,18,0,0,0,0,3,0,40,27,3537.94,55,30,29,55,11
2023-05-19,5,5,19,0,1,0,0,1,2,52,65,6610.15,99,59,51,92,27
2023-05-20,6,5,20,0,0,1,0,1,1,51,70,6494.14,105,61,47,93,27
2023-05-21,7,5,21,0,0,1,0,1,2,33,61,5023.22,80,46,40,71,29
2023-05-22,1,5,22,0,0,0,0,3,0,33,25,3132.85,53,25,30,37,9
2023-05-23,2,5,23,0,0,0,0,3,0,36,28,3735.82,55,28,25,51,14
2023-05-24,3,5,24,0,0,0,0,3,0,39,25,4350.5,54,44,30,49,12
2023-05-25,4,5,25,0,0,0,0,3,0,54,28,4672.19,68,37,29,61,15
2023-05-26,5,5,26,0,0,0,0,3,0,73,44,7048.93,112,71,45,73,24
2023-05-27,6,5,27,0,0,1,0,3,0,79,58,7478.85,113,74,53,101,36
2023-05-28,7,5,28,0,0,1,0,1,2,40,56,5368.89,83,48,43,67,26
2023-05-29,1,5,29,0,0,0,0,3,0,39,28,3896.05,60,35,27,43,10
2023-05-30,2,5,30,0,0,0,0,3,0,34,28,3509.83,56,26,26,46,11
2023-05-31,3,5,31,0,0,0,0,3,0,41,33,4123.22,64,33,33,54,16
2023-06-01,4,6,1,0,0,0,0,2,0,48,38,5291.31,80,50,42,60,14
2023-06-02,5,6,2,0,0,0,0,3,0,72,48,7082.71,99,62,47,91,30
2023-06-03,6,6,3,0,0,1,0,2,0,88,66,9311.52,143,73,77,110,36
2023-06-04,7,6,4,0,0,1,0,3,0,66,51,6749.19,103,55,55,82,21
2023-06-05,1,6,5,0,1,0,0,3,0,53,42,5259.29,87,45,31,72,13
2023-06-06,2,6,6,0,0,0,0,3,0,50,30,4489.61,74,39,30,50,14
2023-06-07,3,6,7,0,0,0,0,3,0,54,34,4783.97,77,51,38,60,17
2023-06-08,4,6,8,0,0,0,0,3,0,51,38,4994.17,74,41,42,62,20
2023-06-09,5,6,9,0,0,0,0,2,1,57,52,6457.64,101,54,50,82,28
2023-06-10,6,6,10,0,0,1,0,2,0,81,63,8316.35,132,63,61,101,25
2023-06-11,7,6,11,0,1,1,0,3,0,80,57,8431.08,124,79,57,116,35
2023-06-12,1,6,12,0,1,0,1,2,0,52,41,6072.41,88,56,42,62,17
2023-06-13,2,6,13,0,0,0,0,3,0,40,23,3510.31,55,30,24,40,7
2023-06-14,3,6,14,0,0,0,0,3,0,33,28,3455.8,50,28,28,45,13
2023-06-15,4,6,15,0,0,0,0,3,0,39,27,3721.35,57,34,24,47,19
2023-06-16,5,6,16,0,0,0,0,3,0,70,46,6544.1,100,65,50,92,19
2023-06-17,6,6,17,0,0,1,0,3,0,74,51,7168.55,113,66,51,88,21
2023-06-18,7,6,18,0,0,1,0,3,0,68,45,6543.32,101,57,43,91,29
2023-06-19,1,6,19,0,0,0,0,3,0,29,22,3158.3,46,31,28,37,12
2023-06-20,2,6,20,0,0,0,0,3,0,33,21,3749.32,48,32,25,39,15
2023-06-21,3,6,21,0,1,0,0,0,2,20,55,4430.13,69,38,38,60,19
2023-06-22,4,6,22,0,0,0,0,2,0,36,30,3677.53,60,29,30,44,17
2023-06-23,5,6,23,0,0,0,0,3,0,66,45,6247.04,104,67,47,74,18
2023-06-24,6,6,24,0,0,1,0,2,0,63,52,6702.41,100,66,46,78,24
2023-06-25,7,6,25,0,1,1,0,3,0,110,75,10419.72,158,83,77,145,36
2023-06-26,1,6,26,0,0,0,0,3,0,38,27,3888.57,61,36,26,49,14
2023-06-27,2,6,27,0,0,0,0,3,0,36,27,3295.79,48,30,29,50,12
2023-06-28,3,6,28,0,0,0,0,2,0,32,36,3832.5,61,34,28,51,18
2023-06-29,4,6,29,0,0,0,0,3,0,45,33,4456.6,68,44,35,51,11
2023-06-30,5,6,30,0,0,0,0,3,0,61,42,6595.83,88,54,51,77,18
2023-07-01,6,7,1,0,1,1,0,3,0,137,113,15154.97,213,134,105,174,60
2023-07-02,7,7,2,0,1,1,0,3,0,106,92,10477.48,163,90,73,149,43
2023-07-03,1,7,3,0,0,0,0,3,0,50,32,4892.8,72,52,38,62,15
2023-07-04,2,7,4,0,0,0,0,3,0,46,36,5112.22,75,40,48,65,17
2023-07-05,3,7,5,0,0,0,0,1,1,33,35,4198.76,58,38,34,46,16
2023-07-06,4,7,6,0,0,0,0,3,0,58,43,5497.68,85,50,35,60,27
2023-07-07,5,7,7,0,0,0,0,3,0,75,54,7533.54,116,74,56,101,26
2023-07-08,6,7,8,0,0,1,0,3,0,79,55,8118.56,120,66,54,95,39
2023-07-09,7,7,9,0,0,1,0,2,0,62,56,6487.64,96,60,53,81,17
2023-07-10,1,7,10,0,0,0,0,3,0,49,26,4182.21,63,38,38,48,19
2023-07-11,2,7,11,0,0,0,0,3,0,37,24,3467.19,52,22,19,45,17
2023-07-12,3,7,12,0,0,0,0,3,0,34,30,3214.98,52,30,30,47,11
2023-07-13,4,7,13,0,0,0,0,3,0,52,25,4492.71,68,44,30,50,13
2023-07-14,5,7,14,0,0,0,0,2,0,54,52,6356.26,91,61,39,81,23
2023-07-15,6,7,15,0,0,1,0,3,0,60,47,5396.47,95,42,41,77,19
2023-07-16,7,7,16,0,0,1,0,3,0,59,42,5037.7,85,37,43,78,27
2023-07-17,1,7,17,0,0,0,0,2,0,26,30,3249.1,49,26,21,44,13
2023-07-18,2,7,18,0,0,0,0,2,0,31,29,3029.69,51,23,26,44,14
2023-07-19,3,7,19,0,0,0,0,2,0,34,33,4000.27,60,40,32,45,19
2023-07-20,4,7,20,0,0,0,0,3,0,47,27,4529.63,64,48,30,58,12
2023-07-21,5,7,21,0,0,0,0,3,0,60,36,5805.93,93,51,44,62,22
2023-07-22,6,7,22,0,0,1,0,2,0,61,51,6822.36,100,68,43,85,16
2023-07-23,7,7,23,0,0,1,0,3,0,63,48,5961.31,84,66,48,85,22
2023-07-24,1,7,24,0,0,0,0,3,0,36,27,4007.54,57,40,27,43,13
2023-07-25,2,7,25,0,0,0,0,2,0,40,32,4204.69,66,37,31,51,20
2023-07-26,3,7,26,0,0,0,0,2,1,36,31,3715.91,59,28,27,49,20
2023-07-27,4,7,27,0,0,0,0,3,0,52,38,5402.53,75,45,50,65,24
2023-07-28,5,7,28,0,0,0,0,2,1,53,53,5808.14,95,53,43,82,27
2023-07-29,6,7,29,0,0,1,0,3,0,81,54,8559.35,124,74,62,102,37
2023-07-30,7,7,30,0,0,1,0,3,0,65,45,6927.85,98,72,45,82,29
2023-07-31,1,7,31,0,0,0,0,3,0,41,27,3944.27,63,31,38,48,16
2023-08-01,2,8,1,0,0,0,0,2,1,37,30,3824.03,56,31,29,47,15
2023-08-02,3,8,2,0,0,0,0,3,0,45,34,4735.7,67,45,22,51,16
2023-08-03,4,8,3,0,0,0,0,1,1,38,48,4582.64,77,39,42,61,22
2023-08-04,5,8,4,0,0,0,0,2,1,73,51,6626.69,101,65,54,92,36
2023-08-05,6,8,5,0,0,1,0,3,0,101,63,9085.03,138,79,54,120,29
2023-08-06,7,8,6,0,0,1,0,3,0,80,56,8301.52,127,65,44,100,20
2023-08-07,1,8,7,0,0,0,0,3,0,43,31,3924.87,63,42,25,44,13
2023-08-08,2,8,8,0,0,0,0,3,0,37,33,3616.55,64,29,27,49,18
2023-08-09,3,8,9,0,1,0,0,3,0,57,46,6410.72,89,56,42,80,29
2023-08-10,4,8,10,0,0,0,0,2,0,48,37,4693.62,74,40,42,66,18
2023-08-11,5,8,11,0,0,0,1,1,1,51,80,7116.57,115,58,50,96,37
2023-08-12,6,8,12,0,0,1,0,3,0,65,50,6742.31,107,60,50,85,31
2023-08-13,7,8,13,0,1,1,0,3,0,90,62,9926.3,141,88,53,113,47
2023-08-14,1,8,14,0,1,0,0,3,0,51,30,4533.44,72,43,39,63,18
2023-08-15,2,8,15,0,0,0,0,3,0,37,25,3309.71,55,28,24,39,14
2023-08-16,3,8,16,0,0,0,0,3,0,36,28,3591.18,54,39,23,45,10
2023-08-17,4,8,17,0,0,0,0,3,0,43,32,3914.82,64,29,37,55,17
2023-08-18,5,8,18,0,0,0,0,3,0,65,43,6212.07,89,58,47,75,19
2023-08-19,6,8,19,0,1,1,0,3,0,119,81,11979.99,168,107,96,137,48
2023-08-20,7,8,20,0,0,1,0,2,1,49,46,5385.18,84,44,34,68,24
2023-08-21,1,8,21,0,0,0,0,2,0,33,25,2932.59,51,22,22,40,14
2023-08-22,2,8,22,0,1,0,0,3,0,47,33,4157.69,66,37,35,58,16
2023-08-23,3,8,23,0,0,0,0,3,0,39,30,3853.63,59,36,28,61,16
2023-08-24,4,8,24,0,0,0,0,3,0,44,29,4359.74,60,39,27,50,18
2023-08-25,5,8,25,0,0,0,0,2,1,53,54,5839.02,93,53,44,79,18
2023-08-26,6,8,26,0,0,1,0,2,0,61,49,5682.3,97,39,49,82,23
2023-08-27,7,8,27,0,0,1,0,2,0,64,50,7070.35,106,63,43,80,20
2023-08-28,1,8,28,0,0,0,0,3,0,38,25,3793.59,56,39,29,46,9
2023-08-29,2,8,29,0,0,0,0,3,0,47,27,4436.05,65,35,33,49,24
2023-08-30,3,8,30,0,0,0,0,3,0,43,33,4353.37,68,34,28,53,14
2023-08-31,4,8,31,0,1,0,0,3,0,56,39,5242.17,82,39,43,59,24
2023-09-01,5,9,1,0,1,0,0,2,0,84,66,8826.79,124,83,69,119,30
2023-09-02,6,9,2,0,1,1,0,3,0,105,100,11685.41,168,107,90,152,42
2023-09-03,7,9,3,0,0,1,0,3,0,75,60,7693.68,116,72,41,100,31
2023-09-04,1,9,4,0,0,0,0,3,0,45,26,4139.29,66,37,29,46,11
2023-09-05,2,9,5,0,0,0,0,2,0,31,37,3684.9,53,34,23,46,19
2023-09-06,3,9,6,0,0,0,0,2,0,42,34,4851.86,64,53,34,54,20
2023-09-07,4,9,7,1,0,0,0,1,2,39,46,5567.89,78,48,40,67,20
2023-09-08,5,9,8,0,0,0,0,3,0,65,45,7517.63,94,67,48,80,26
2023-09-09,6,9,9,0,0,1,0,2,0,69,51,6910.33,108,64,51,91,28
2023-09-10,7,9,10,0,0,1,0,3,0,60,50,6410.43,95,61,47,79,27
2023-09-11,1,9,11,0,0,0,0,3,0,31,22,2968.55,45,28,26,34,7
2023-09-12,2,9,12,0,0,0,0,1,2,22,30,2907.39,44,27,25,38,8
2023-09-13,3,9,13,0,0,0,0,3,0,36,26,3742.51,57,31,25,50,16
2023-09-14,4,9,14,0,0,0,0,3,0,34,31,3465.84,53,35,20,45,13
2023-09-15,5,9,15,0,0,0,0,2,0,49,38,5419.87,81,53,35,57,18
2023-09-16,6,9,16,0,1,1,0,1,2,64,111,9509.57,166,72,61,131,29
2023-09-17,7,9,17,0,1,1,0,0,2,39,94,8266.0,110,71,51,98,36
2023-09-18,1,9,18,0,0,0,0,3,0,34,24,3415.55,50,34,22,45,17
2023-09-19,2,9,19,0,0,0,0,1,2,21,33,3159.1,46,27,22,38,12
2023-09-20,3,9,20,0,0,0,0,2,1,33,31,3830.81,58,36,25,45,9
2023-09-21,4,9,21,0,0,0,0,2,1,37,31,3764.11,60,32,23,51,14
2023-09-22,5,9,22,0,0,0,0,0,2,21,51,3820.7,64,34,30,54,13
2023-09-23,6,9,23,0,0,1,0,3,0,75,59,7930.66,122,67,55,92,35
2023-09-24,7,9,24,0,0,1,0,0,2,22,52,4015.8,61,42,31,54,13
2023-09-25,1,9,25,0,0,0,0,3,0,38,24,3666.87,56,30,25,47,15
2023-09-26,2,9,26,0,0,0,0,2,0,34,29,3391.69,58,31,23,43,4
2023-09-27,3,9,27,0,0,0,0,3,0,37,27,3999.05,54,38,35,47,14
2023-09-28,4,9,28,0,1,0,0,3,0,62,41,6182.08,82,67,50,68,20
2023-09-29,5,9,29,0,1,0,0,0,2,30,68,5654.1,79,53,35,70,29
2023-09-30,6,9,30,0,1,1,0,2,0,102,83,10191.81,167,69,90,119,36
2023-10-01,7,10,1,0,0,1,0,2,0,69,60,7345.76,115,67,43,94,28
2023-10-02,1,10,2,0,0,0,0,3,0,53,35,5193.13,83,47,46,60,17
2023-10-03,2,10,3,0,0,0,0,3,0,46,33,4164.67,70,43,41,51,12
2023-10-04,3,10,4,0,0,0,0,1,1,32,43,4248.75,65,38,37,62,17
2023-10-05,4,10,5,0,0,0,0,3,0,54,39,5216.5,78,41,50,69,16
2023-10-06,5,10,6,0,0,0,0,2,0,58,50,5729.69,83,53,44,85,29
2023-10-07,6,10,7,0,0,1,0,2,0,86,68,8808.67,126,88,68,114,37
2023-10-08,7,10,8,0,0,1,0,1,2,49,78,7246.87,111,72,53,94,27
2023-10-09,1,10,9,0,0,0,0,3,0,39,33,3776.97,63,33,31,50,16
2023-10-10,2,10,10,0,0,0,0,3,0,40,31,4278.72,67,33,33,53,17
2023-10-11,3,10,11,0,0,0,0,1,1,23,37,3489.51,52,35,28,47,9
2023-10-12,4,10,12,1,0,0,0,3,0,44,37,5236.27,69,50,35,59,16
2023-10-13,5,10,13,0,0,0,0,3,0,58,43,5912.32,84,58,31,73,25
2023-10-14,6,10,14,0,1,1,0,3,0,114,69,10238.63,162,91,82,139,52
2023-10-15,7,10,15,0,1,1,0,0,2,38,98,8629.61,127,79,66,100,35
2023-10-16,1,10,16,0,0,0,0,3,0,39,27,3735.85,54,32,32,49,14
2023-10-17,2,10,17,0,0,0,0,3,0,34,29,3579.02,56,33,25,46,12
2023-10-18,3,10,18,0,0,0,0,3,0,35,31,3140.98,54,26,31,52,10
2023-10-19,4,10,19,0,0,0,0,1,2,32,43,4923.08,64,44,38,54,14
2023-10-20,5,10,20,0,0,0,0,3,0,70,44,6810.52,98,59,54,71,23
2023-10-21,6,10,21,0,0,1,0,2,0,66,44,6606.9,94,63,46,75,32
2023-10-22,7,10,22,0,0,1,0,0,2,29,68,6213.2,86,61,38,65,29
2023-10-23,1,10,23,0,0,0,0,3,0,41,24,3743.83,56,33,26,42,14
2023-10-24,2,10,24,0,0,0,0,2,1,39,24,3388.68,49,29,29,42,10
2023-10-25,3,10,25,0,0,0,0,3,0,47,30,4511.45,66,43,26,47,15
2023-10-26,4,10,26,0,0,0,0,3,0,40,35,3892.19,67,32,35,54,28
2023-10-27,5,10,27,0,0,0,0,3,0,57,44,6457.29,90,58,52,80,17
2023-10-28,6,10,28,0,1,1,0,1,2,78,100,9823.73,156,84,63,134,44
2023-10-29,7,10,29,0,1,1,0,2,1,86,80,8663.18,145,87,44,121,21
2023-10-30,1,10,30,0,1,0,0,2,0,42,36,4407.8,70,41,23,57,18
2023-10-31,2,10,31,0,0,0,1,3,0,46,33,4743.07,73,43,43,54,23
2023-11-01,3,11,1,0,0,0,0,2,0,44,40,4466.75,84,35,32,55,19
2023-11-02,4,11,2,1,0,0,0,2,0,52,56,5434.99,85,54,48,80,17
2023-11-03,5,11,3,0,0,0,0,3,0,75,62,7458.17,117,65,50,94,24
2023-11-04,6,11,4,0,0,1,0,3,0,101,72,9780.79,155,100,71,120,43
2023-11-05,7,11,5,0,0,1,0,2,0,78,60,7653.68,126,64,59,97,38
2023-11-06,1,11,6,0,0,0,0,2,0,41,32,3971.8,60,35,34,54,17
2023-11-07,2,11,7,0,0,0,0,3,0,55,38,5093.66,82,43,40,69,21
2023-11-08,3,11,8,0,0,0,0,1,1,31,49,4924.05,71,39,34,62,19
2023-11-09,4,11,9,0,0,0,0,3,0,50,38,5382.26,77,49,40,64,19
2023-11-10,5,11,10,0,0,0,0,3,0,70,61,7887.69,104,79,54,102,31
2023-11-11,6,11,11,0,0,1,0,3,0,81,63,8140.85,120,74,67,112,34
2023-11-12,7,11,12,0,0,1,0,3,0,79,47,6569.76,103,56,53,92,40
2023-11-13,1,11,13,0,0,0,0,2,1,36,26,3814.35,59,29,25,40,16
2023-11-14,2,11,14,0,0,0,0,3,0,39,28,3234.73,58,29,26,51,11
2023-11-15,3,11,15,1,0,0,0,1,1,31,39,3870.16,64,33,27,52,11
2023-11-16,4,11,16,0,0,0,0,2,0,46,40,5096.65,83,40,33,63,18
2023-11-17,5,11,17,0,0,0,0,3,0,69,45,6418.92,99,65,39,81,28
2023-11-18,6,11,18,0,0,1,0,3,0,56,66,6719.93,107,54,57,87,20
2023-11-19,7,11,19,0,1,1,0,1,1,69,78,8601.02,124,77,74,108,36
2023-11-20,1,11,20,0,1,0,0,1,2,35,52,4885.38,75,45,37,65,19
2023-11-21,2,11,21,0,0,0,0,3,0,34,28,4386.57,58,42,28,44,10
2023-11-22,3,11,22,0,0,0,0,3,0,43,32,4055.32,67,34,28,48,20
2023-11-23,4,11,23,0,0,0,0,2,0,43,38,4773.61,71,44,36,61,18
2023-11-24,5,11,24,0,1,0,0,3,0,98,54,9525.7,143,82,66,118,29
2023-11-25,6,11,25,0,1,1,0,1,1,77,120,12291.99,165,121,96,156,44
2023-11-26,7,11,26,0,0,1,0,3,0,75,54,7631.99,117,64,50,104,32
2023-11-27,1,11,27,0,0,0,0,3,0,38,24,3657.41,53,30,24,47,18
2023-11-28,2,11,28,0,0,0,0,1,1,23,35,3297.08,53,29,28,40,14
2023-11-29,3,11,29,0,0,0,0,1,1,35,39,4260.62,65,35,35,58,13
2023-11-30,4,11,30,0,0,0,0,3,0,59,41,5616.03,84,59,45,74,20
2023-12-01,5,12,1,0,0,0,0,3,0,108,60,9205.8,137,75,86,118,48
2023-12-02,6,12,2,0,0,1,0,0,2,42,133,11161.49,163,89,83,128,42
2023-12-03,7,12,3,0,0,1,0,0,2,32,90,6596.38,107,65,42,94,19
2023-12-04,1,12,4,0,0,0,0,2,0,52,41,5031.97,82,47,49,71,16
2023-12-05,2,12,5,0,0,0,0,3,0,57,39,5659.88,78,49,37,70,24
2023-12-06,3,12,6,0,0,0,0,3,0,66,40,6195.53,94,55,36,79,33
2023-12-07,4,12,7,0,0,0,0,0,2,23,66,5108.76,73,50,40,64,18
2023-12-08,5,12,8,0,1,0,0,2,0,94,85,10315.74,159,96,62,115,34
2023-12-09,6,12,9,0,1,1,0,1,1,119,112,14313.55,196,146,96,160,64
2023-12-10,7,12,10,0,0,1,0,3,0,81,58,8442.36,124,72,72,102,36
2023-12-11,1,12,11,0,0,0,0,3,0,43,29,4038.02,61,41,21,57,7
2023-12-12,2,12,12,0,0,0,0,3,0,47,32,4547.49,70,39,30,51,16
2023-12-13,3,12,13,0,0,0,0,1,2,33,44,4469.74,69,41,35,55,17
2023-12-14,4,12,14,0,0,0,0,3,0,51,42,4968.22,74,53,35,64,21
2023-12-15,5,12,15,0,0,0,0,3,0,68,47,6566.93,100,54,59,94,13
2023-12-16,6,12,16,0,0,1,0,3,0,87,63,8023.75,127,74,52,108,21
2023-12-17,7,12,17,0,0,1,0,0,2,27,76,5671.23,87,55,49,83,9
2023-12-18,1,12,18,0,0,0,0,1,1,30,34,3943.51,59,36,32,49,13
2023-12-19,2,12,19,0,1,0,0,2,0,57,44,5877.71,92,50,42,78,30
2023-12-20,3,12,20,0,1,0,0,3,0,61,44,5804.4,89,52,37,71,25
2023-12-21,4,12,21,0,0,0,0,3,0,51,43,5725.97,86,46,38,72,21
2023-12-22,5,12,22,0,0,0,0,3,0,75,66,6868.78,118,64,57,112,13
2023-12-23,6,12,23,0,0,1,0,2,0,88,69,9215.67,141,73,79,119,42
2023-12-24,7,12,24,0,0,1,1,3,0,93,76,9578.91,159,76,73,119,31
2023-12-25,1,12,25,1,0,0,0,3,0,55,36,4932.08,78,50,36,68,26
2023-12-26,2,12,26,0,0,0,0,0,2,20,41,3310.19,56,29,21,46,14
2023-12-27,3,12,27,0,0,0,0,1,1,32,44,4381.82,71,40,37,56,16
2023-12-28,4,12,28,0,0,0,0,3,0,63,44,6765.33,91,57,51,83,24
2023-12-29,5,12,29,0,0,0,0,3,0,82,61,8002.18,126,71,68,109,33
2023-12-30,6,12,30,0,0,1,0,3,0,105,62,10009.72,141,89,75,123,32
2023-12-31,7,12,31,0,0,1,1,3,0,102,68,9910.49,157,81,88,117,40
2024-01-01,1,1,1,1,0,0,0,2,0,35,29,3560.84,54,26,26,42,13
2024-01-02,2,1,2,0,0,0,0,0,2,17,40,2979.88,50,28,23,38,14
2024-01-03,3,1,3,0,0,0,0,2,0,39,35,4188.47,63,33,29,57,24
2024-01-04,4,1,4,0,0,0,0,1,2,29,38,3884.87,58,33,28,48,19
2024-01-05,5,1,5,0,1,0,0,3,0,77,62,7297.8,127,52,71,106,37
2024-01-06,6,1,6,0,0,1,0,3,0,87,59,8204.38,129,74,71,103,34
2024-01-07,7,1,7,0,1,1,0,1,1,59,92,8428.33,124,79,64,96,29
2024-01-08,1,1,8,0,0,0,0,1,2,23,29,2892.97,45,27,24,36,10
2024-01-09,2,1,9,0,0,0,0,2,0,35,29,3621.42,55,30,24,42,16
2024-01-10,3,1,10,0,0,0,0,0,2,15,37,2936.64,44,25,19,37,13
2024-01-11,4,1,11,0,0,0,0,0,2,16,34,2897.08,44,29,20,31,4
2024-01-12,5,1,12,0,0,0,0,3,0,54,31,4908.86,72,46,39,60,12
2024-01-13,6,1,13,0,1,1,0,2,0,79,72,7602.04,133,68,67,103,21
2024-01-14,7,1,14,0,1,1,0,3,0,91,54,9212.95,142,76,65,115,41
2024-01-15,1,1,15,0,0,0,0,3,0,33,17,2827.44,43,23,24,35,15
2024-01-16,2,1,16,0,1,0,0,3,0,49,28,3815.07,61,29,26,59,14
2024-01-17,3,1,17,0,0,0,0,1,2,23,31,3315.41,45,32,21,38,17
2024-01-18,4,1,18,0,0,0,0,2,1,30,27,3084.06,48,28,27,37,10
2024-01-19,5,1,19,0,0,0,0,3,0,45,37,4428.94,71,48,33,61,18
2024-01-20,6,1,20,0,0,1,0,3,0,56,47,5557.09,92,53,51,77,30
2024-01-21,7,1,21,0,0,1,0,3,0,53,41,5341.2,74,47,45,65,24
2024-01-22,1,1,22,0,0,0,0,2,1,27,20,2838.24,39,26,22,36,9
2024-01-23,2,1,23,0,0,0,0,1,2,25,25,2825.62,41,25,24,37,15
2024-01-24,3,1,24,0,0,0,0,1,1,19,29,2895.44,44,22,18,35,9
2024-01-25,4,1,25,0,0,0,0,1,2,24,38,3434.03,54,35,22,46,15
2024-01-26,5,1,26,0,0,0,0,2,0,47,49,5033.64,77,44,39,69,18
2024-01-27,6,1,27,0,1,1,0,2,0,70,76,8799.31,124,84,76,104,42
2024-01-28,7,1,28,0,0,1,0,2,0,52,43,5627.38,86,50,39,63,19
2024-01-29,1,1,29,0,0,0,0,0,2,12,33,2473.84,40,21,15,32,8
2024-01-30,2,1,30,0,0,0,0,1,2,22,32,3165.1,47,25,21,40,13
2024-01-31,3,1,31,0,0,0,0,1,1,24,35,3249.56,51,26,24,44,11
2024-02-01,4,2,1,0,0,0,0,3,0,49,37,4879.93,72,39,34,60,15
2024-02-02,5,2,2,0,0,0,0,1,2,41,59,5845.78,85,53,41,72,23
2024-02-03,6,2,3,0,0,1,0,2,0,65,73,8006.85,123,64,55,98,33
2024-02-04,7,2,4,0,0,1,0,2,0,67,56,7555.05,110,64,50,93,28
2024-02-05,1,2,5,0,0,0,0,0,2,16,38,2990.49,48,30,21,36,9
2024-02-06,2,2,6,0,0,0,0,2,0,30,29,3456.25,52,35,24,42,14
2024-02-07,3,2,7,0,0,0,0,2,0,41,38,4525.14,72,41,33,58,20
2024-02-08,4,2,8,0,0,0,0,3,0,46,33,3842.08,67,33,31,47,16
2024-02-09,5,2,9,0,0,0,0,2,1,46,46,5290.79,84,51,44,60,18
2024-02-10,6,2,10,0,0,1,0,3,0,88,56,8474.55,143,70,54,104,41
2024-02-11,7,2,11,0,0,1,0,3,0,55,36,5131.97,79,46,38,70,28
2024-02-12,1,2,12,0,0,0,0,1,1,20,27,2746.12,41,24,21,40,13
2024-02-13,2,2,13,0,0,0,0,0,2,14,29,2440.68,36,24,19,32,8
2024-02-14,3,2,14,0,1,0,1,2,1,52,39,5409.34,83,49,25,68,18
2024-02-15,4,2,15,0,1,0,0,0,2,23,50,3946.4,64,36,33,53,12
2024-02-16,5,2,16,0,0,0,0,2,0,50,45,6105.52,86,52,39,73,22
2024-02-17,6,2,17,0,0,1,0,2,1,60,51,6238.25,100,69,43,80,24
2024-02-18,7,2,18,0,1,1,0,2,0,74,52,7290.16,110,72,71,87,16
2024-02-19,1,2,19,0,0,0,0,2,0,25,21,2550.34,42,24,16,36,14
2024-02-20,2,2,20,1,0,0,0,3,0,40,25,3681.55,54,28,25,45,14
2024-02-21,3,2,21,1,0,0,0,2,0,37,29,3769.4,61,29,27,49,10
2024-02-22,4,2,22,0,0,0,0,2,1,37,29,3807.75,57,35,34,44,11
2024-02-23,5,2,23,0,0,0,0,3,0,63,33,5430.16,84,44,42,60,16
2024-02-24,6,2,24,0,1,1,0,2,0,86,73,8308.4,143,62,56,108,39
2024-02-25,7,2,25,0,1,1,0,2,0,74,64,7624.87,128,83,57,93,15
2024-02-26,1,2,26,0,0,0,0,3,0,34,24,3243.4,49,29,29,39,18
2024-02-27,2,2,27,0,0,0,0,1,2,24,31,3024.15,48,28,17,40,11
2024-02-28,3,2,28,0,0,0,0,0,2,15,37,3077.24,48,29,21,35,12
2024-02-29,4,2,29,0,0,0,0,2,0,41,31,3840.52,61,31,30,57,14
2024-03-01,5,3,1,1,0,0,0,3,0,84,56,7843.44,114,73,71,101,11
